Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
18113,33,self-employed,married,tertiary,no,980,no,no,cellular,25,jul,170,3,-1,0,unknown,no
20776,32,technician,married,secondary,no,9608,no,no,cellular,8,aug,114,4,-1,0,unknown,no
10630,52,housemaid,single,tertiary,no,0,no,no,unknown,6,jun,431,2,-1,0,unknown,no
9454,37,management,married,tertiary,no,0,yes,no,unknown,3,jun,247,13,-1,0,unknown,no
13976,60,management,married,tertiary,yes,-108,no,yes,cellular,7,jul,79,2,-1,0,unknown,no
19783,26,blue-collar,single,primary,no,36,no,yes,cellular,31,jul,34,32,-1,0,unknown,no
39067,34,blue-collar,single,tertiary,no,97,no,no,cellular,14,may,67,3,-1,0,unknown,no
12247,44,blue-collar,married,secondary,no,-448,yes,no,unknown,18,jun,149,2,-1,0,unknown,no
5084,50,blue-collar,divorced,secondary,no,2402,yes,no,unknown,19,may,219,1,-1,0,unknown,no
9914,31,admin.,married,secondary,no,454,yes,no,unknown,4,jun,119,1,-1,0,unknown,no
42669,34,housemaid,single,secondary,no,1363,no,no,telephone,1,oct,258,1,93,1,failure,no
22381,31,management,single,tertiary,no,41,yes,no,cellular,18,aug,392,2,-1,0,unknown,no
12395,54,technician,married,secondary,no,415,yes,no,unknown,19,jun,34,31,-1,0,unknown,no
3214,28,services,single,secondary,no,-260,yes,no,unknown,12,may,170,2,-1,0,unknown,no
17907,50,technician,married,secondary,no,59,yes,no,cellular,25,jul,57,5,-1,0,unknown,no
2859,41,admin.,married,secondary,no,442,yes,yes,unknown,9,may,344,2,-1,0,unknown,no
31936,54,blue-collar,married,secondary,no,2047,no,no,telephone,9,feb,150,7,194,6,failure,no
4136,43,technician,single,secondary,no,28,yes,no,unknown,14,may,2241,4,-1,0,unknown,no
21627,54,blue-collar,married,primary,no,1173,no,no,telephone,12,aug,128,8,-1,0,unknown,no
7368,28,unemployed,married,secondary,no,863,yes,yes,unknown,27,may,355,1,-1,0,unknown,no
25954,35,admin.,married,secondary,yes,0,yes,yes,cellular,18,nov,17,1,-1,0,unknown,no
14167,37,blue-collar,married,primary,no,33,no,yes,cellular,8,jul,483,2,-1,0,unknown,no
1370,23,student,single,secondary,no,157,yes,no,unknown,6,may,54,1,-1,0,unknown,no
17847,34,technician,married,tertiary,no,0,yes,no,cellular,25,jul,52,3,-1,0,unknown,no
18265,28,admin.,married,secondary,no,157,yes,yes,cellular,28,jul,164,2,-1,0,unknown,no
7435,29,management,married,tertiary,no,7832,yes,no,unknown,27,may,304,2,-1,0,unknown,no
36115,35,blue-collar,married,primary,no,2953,yes,no,telephone,6,may,97,2,-1,0,unknown,no
24185,35,technician,married,secondary,no,0,no,no,cellular,27,aug,18,14,-1,0,unknown,no
7719,29,services,married,secondary,no,308,yes,no,unknown,28,may,75,1,-1,0,unknown,no
14256,28,management,single,unknown,no,81,no,yes,cellular,8,jul,158,1,-1,0,unknown,no
16509,37,management,married,tertiary,no,2364,no,no,telephone,18,jul,662,4,-1,0,unknown,no
19309,47,management,married,unknown,no,4567,no,no,telephone,31,jul,921,4,-1,0,unknown,no
9489,32,admin.,single,secondary,no,725,yes,no,unknown,3,jun,303,1,-1,0,unknown,no
20274,59,housemaid,married,primary,no,96,no,no,cellular,6,aug,88,2,-1,0,unknown,no
19421,40,technician,married,secondary,no,296,no,no,cellular,31,jul,253,2,-1,0,unknown,no
5821,39,blue-collar,divorced,unknown,no,528,yes,no,unknown,21,may,111,5,-1,0,unknown,no
41115,31,management,single,tertiary,no,623,no,no,cellular,4,jun,117,1,-1,0,unknown,no
45118,43,self-employed,married,tertiary,no,2501,no,no,cellular,9,jul,582,2,161,4,failure,no
5594,40,services,married,primary,no,3559,yes,no,unknown,20,may,138,8,-1,0,unknown,no
5579,34,blue-collar,single,primary,no,709,yes,no,unknown,20,may,106,1,-1,0,unknown,no
36570,32,admin.,single,secondary,no,626,yes,no,cellular,7,may,324,2,351,1,failure,no
23804,50,retired,divorced,tertiary,no,-300,no,yes,cellular,25,aug,692,4,-1,0,unknown,no
31334,39,self-employed,single,tertiary,no,917,yes,no,cellular,5,feb,161,2,258,1,failure,no
22317,60,retired,married,secondary,no,8121,yes,yes,cellular,18,aug,98,7,-1,0,unknown,no
16306,52,technician,married,secondary,no,2102,yes,no,cellular,18,jul,292,2,-1,0,unknown,no
10736,46,blue-collar,married,primary,no,1666,yes,no,unknown,9,jun,94,13,-1,0,unknown,no
14181,35,self-employed,married,tertiary,yes,28,no,yes,cellular,8,jul,259,1,-1,0,unknown,no
38455,42,services,single,secondary,no,-193,yes,no,cellular,13,may,1805,4,-1,0,unknown,no
15982,37,admin.,married,secondary,no,764,yes,no,cellular,16,jul,108,5,-1,0,unknown,no
1233,57,entrepreneur,married,secondary,no,294,yes,no,unknown,5,may,746,2,-1,0,unknown,no
16369,43,management,married,tertiary,no,0,no,no,cellular,18,jul,110,1,-1,0,unknown,no
25724,35,services,divorced,secondary,no,204,yes,no,cellular,17,nov,295,1,186,9,other,no
5629,34,management,married,tertiary,no,967,yes,no,unknown,20,may,415,2,-1,0,unknown,no
21656,60,retired,married,secondary,no,781,yes,yes,cellular,12,aug,128,5,-1,0,unknown,no
18917,48,technician,married,secondary,no,862,no,no,cellular,30,jul,160,2,-1,0,unknown,no
25242,57,admin.,divorced,secondary,no,1878,yes,no,cellular,17,nov,219,1,-1,0,unknown,no
38717,42,blue-collar,single,primary,no,22,yes,no,cellular,14,may,116,4,365,1,failure,no
18170,47,blue-collar,divorced,primary,yes,0,yes,no,cellular,28,jul,327,3,-1,0,unknown,no
42198,73,retired,married,unknown,no,519,no,no,telephone,20,aug,91,1,-1,0,unknown,no
2491,38,services,divorced,secondary,no,5873,no,no,unknown,8,may,191,2,-1,0,unknown,no
7385,22,technician,single,secondary,no,0,yes,no,unknown,27,may,394,1,-1,0,unknown,no
45122,27,student,divorced,unknown,no,383,no,no,unknown,9,jul,15,1,-1,0,unknown,no
21635,54,management,married,tertiary,no,153,no,no,cellular,12,aug,168,5,-1,0,unknown,no
40681,39,technician,married,secondary,no,505,no,no,cellular,27,may,86,4,-1,0,unknown,no
38628,28,student,single,tertiary,no,170,no,no,telephone,14,may,16,5,-1,0,unknown,no
18395,55,management,divorced,tertiary,no,141,yes,no,cellular,28,jul,154,5,-1,0,unknown,no
20943,31,technician,married,secondary,no,535,no,no,cellular,8,aug,81,2,-1,0,unknown,no
25758,36,self-employed,single,secondary,no,15,no,no,cellular,18,nov,186,2,-1,0,unknown,no
18178,39,management,single,tertiary,no,168,no,no,cellular,28,jul,56,9,-1,0,unknown,no
23370,58,retired,married,tertiary,no,183,no,no,cellular,22,aug,246,2,-1,0,unknown,no
40601,59,management,married,tertiary,no,1831,no,no,cellular,26,may,245,2,98,2,failure,no
9614,39,management,married,tertiary,no,661,yes,no,unknown,3,jun,220,3,-1,0,unknown,no
18479,50,admin.,married,secondary,no,298,no,yes,cellular,28,jul,174,6,-1,0,unknown,no
37268,39,blue-collar,married,primary,no,1506,yes,no,cellular,11,may,299,2,-1,0,unknown,no
3063,25,blue-collar,single,secondary,no,249,yes,no,unknown,12,may,149,5,-1,0,unknown,no
30973,39,blue-collar,single,secondary,no,383,yes,yes,cellular,4,feb,292,2,-1,0,unknown,no
27952,37,technician,single,tertiary,no,6889,yes,no,cellular,21,nov,1221,1,-1,0,unknown,no
3872,44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,no
2770,36,blue-collar,divorced,unknown,no,0,yes,no,unknown,9,may,377,1,-1,0,unknown,no
6738,45,technician,single,tertiary,no,591,yes,no,unknown,26,may,164,1,-1,0,unknown,no
14141,38,admin.,married,secondary,no,338,no,yes,cellular,8,jul,191,1,-1,0,unknown,no
39164,42,services,married,secondary,no,466,yes,no,cellular,15,may,123,3,-1,0,unknown,no
39336,29,technician,single,secondary,no,213,yes,no,cellular,15,may,174,1,361,1,failure,no
2926,36,blue-collar,married,secondary,no,198,yes,no,unknown,9,may,400,2,-1,0,unknown,no
23440,30,management,single,tertiary,no,370,no,no,cellular,22,aug,64,2,-1,0,unknown,no
29243,29,blue-collar,single,tertiary,no,251,no,no,cellular,29,jan,212,1,-1,0,unknown,no
33219,41,admin.,married,secondary,no,1597,yes,no,cellular,16,apr,461,2,321,1,failure,no
35278,33,blue-collar,married,secondary,no,-208,yes,yes,cellular,4,may,306,3,360,1,failure,no
15569,38,services,single,secondary,no,164,no,yes,cellular,15,jul,188,3,-1,0,unknown,no
16876,47,technician,married,secondary,no,-18,yes,no,telephone,21,jul,105,2,-1,0,unknown,no
16168,29,admin.,married,secondary,no,453,yes,no,cellular,17,jul,384,4,-1,0,unknown,no
41815,60,technician,married,tertiary,no,6573,yes,no,cellular,11,aug,75,1,274,1,failure,no
9548,43,admin.,married,secondary,no,429,yes,yes,unknown,3,jun,35,32,-1,0,unknown,no
11645,35,blue-collar,single,primary,no,3751,no,no,unknown,16,jun,193,1,-1,0,unknown,no
35184,37,technician,single,tertiary,no,6101,no,no,cellular,4,may,60,5,87,1,success,no
37863,52,blue-collar,married,secondary,no,555,yes,no,cellular,12,may,314,2,-1,0,unknown,no
28834,58,unemployed,married,primary,no,446,no,no,cellular,28,jan,402,2,-1,0,unknown,no
28657,50,entrepreneur,married,tertiary,no,6825,no,no,cellular,21,nov,24,9,-1,0,unknown,no
31572,33,blue-collar,single,secondary,no,687,yes,no,cellular,6,feb,178,2,273,1,failure,no
15797,31,technician,single,secondary,no,35,no,yes,cellular,16,jul,229,1,-1,0,unknown,no
27901,46,management,married,tertiary,yes,-1001,yes,no,cellular,21,nov,45,3,-1,0,unknown,no
34759,52,admin.,married,secondary,no,0,no,no,cellular,22,apr,91,2,275,1,failure,no
37127,31,services,single,secondary,no,166,yes,no,cellular,11,may,227,1,-1,0,unknown,no
43105,51,technician,married,secondary,no,39,no,no,cellular,2,nov,173,1,-1,0,unknown,no
34029,33,technician,single,tertiary,no,1190,yes,no,cellular,17,apr,50,2,252,4,failure,no
33756,37,admin.,married,primary,no,188,yes,no,cellular,17,apr,153,1,-1,0,unknown,no
31236,30,blue-collar,single,secondary,no,144,yes,no,cellular,5,feb,259,1,260,3,failure,no
34406,31,blue-collar,single,secondary,no,648,yes,yes,cellular,20,apr,153,1,347,1,failure,no
24398,31,management,single,tertiary,no,0,no,no,cellular,27,aug,448,3,-1,0,unknown,no
3237,45,management,single,tertiary,no,0,no,no,unknown,12,may,55,2,-1,0,unknown,no
33018,39,services,married,secondary,no,554,yes,no,cellular,14,apr,251,1,-1,0,unknown,no
27353,34,self-employed,married,tertiary,no,7602,no,no,cellular,20,nov,222,1,-1,0,unknown,no
27721,31,services,married,primary,no,-212,no,yes,cellular,20,nov,911,4,-1,0,unknown,no
10355,44,management,divorced,tertiary,no,0,no,no,unknown,6,jun,373,1,-1,0,unknown,no
22351,33,technician,married,tertiary,no,602,yes,no,cellular,18,aug,87,6,-1,0,unknown,no
38635,47,admin.,divorced,secondary,no,980,yes,no,cellular,14,may,158,1,-1,0,unknown,no
26305,40,technician,married,secondary,no,7313,yes,no,cellular,18,nov,241,2,182,1,failure,no
24364,31,management,single,tertiary,no,347,yes,no,cellular,27,aug,59,6,-1,0,unknown,no
31998,41,unemployed,married,primary,no,819,no,no,cellular,9,feb,244,3,-1,0,unknown,no
34210,34,admin.,single,secondary,no,663,yes,no,cellular,20,apr,111,1,-1,0,unknown,no
13098,23,services,married,secondary,no,-19,yes,no,unknown,20,jun,13,10,-1,0,unknown,no
30083,27,services,married,primary,no,921,no,no,cellular,2,feb,141,1,-1,0,unknown,no
41696,30,technician,married,secondary,no,776,no,no,cellular,7,aug,72,1,99,2,success,no
28547,34,services,married,secondary,no,1637,yes,no,cellular,21,nov,107,4,-1,0,unknown,no
13369,30,blue-collar,married,primary,no,62,no,no,unknown,27,jun,213,1,-1,0,unknown,no
10533,45,services,married,secondary,no,191,no,yes,unknown,6,jun,136,2,-1,0,unknown,no
16297,31,admin.,single,tertiary,no,98,no,yes,cellular,18,jul,85,2,-1,0,unknown,no
11802,37,technician,single,secondary,no,984,no,no,unknown,17,jun,475,1,-1,0,unknown,no
13288,50,blue-collar,married,secondary,no,-253,no,no,unknown,25,jun,43,1,-1,0,unknown,no
13145,35,management,married,tertiary,no,3083,no,no,unknown,20,jun,274,9,-1,0,unknown,no
19488,39,self-employed,married,primary,no,2077,yes,no,cellular,31,jul,88,21,-1,0,unknown,no
23264,57,retired,married,primary,no,0,no,no,cellular,21,aug,394,3,-1,0,unknown,no
4584,52,blue-collar,married,primary,no,4015,yes,no,unknown,15,may,493,2,-1,0,unknown,no
38868,50,management,single,secondary,no,4527,yes,no,cellular,14,may,140,1,-1,0,unknown,no
10732,43,services,married,secondary,no,861,yes,no,unknown,9,jun,78,1,-1,0,unknown,no
26220,40,technician,single,secondary,no,2141,no,no,cellular,18,nov,107,3,-1,0,unknown,no
18950,38,technician,single,tertiary,no,2350,no,no,cellular,30,jul,101,2,-1,0,unknown,no
31901,32,services,married,secondary,no,183,yes,no,cellular,9,feb,17,10,-1,0,unknown,no
46042,29,management,single,tertiary,no,600,yes,no,cellular,18,oct,170,5,-1,0,unknown,no
34900,39,technician,divorced,secondary,no,0,yes,yes,cellular,30,apr,85,1,-1,0,unknown,no
27450,32,blue-collar,married,secondary,no,305,yes,no,cellular,20,nov,73,1,-1,0,unknown,no
21633,47,services,married,secondary,no,27,no,no,cellular,12,aug,153,4,-1,0,unknown,no
3360,24,technician,single,secondary,no,-192,yes,no,unknown,13,may,125,1,-1,0,unknown,no
10757,34,housemaid,married,tertiary,no,5011,yes,no,unknown,9,jun,311,2,-1,0,unknown,no
13814,39,admin.,married,secondary,no,2319,no,no,cellular,7,jul,84,1,-1,0,unknown,no
1022,56,management,married,tertiary,no,779,yes,no,unknown,5,may,164,1,-1,0,unknown,no
29819,32,services,divorced,secondary,no,130,yes,no,cellular,30,jan,194,3,-1,0,unknown,no
6288,30,blue-collar,married,primary,no,597,yes,no,unknown,23,may,190,1,-1,0,unknown,no
14614,34,technician,married,secondary,no,550,no,yes,cellular,9,jul,601,1,-1,0,unknown,no
33929,31,blue-collar,single,secondary,no,1207,yes,no,cellular,17,apr,163,2,-1,0,unknown,no
32635,34,management,single,tertiary,no,7263,yes,no,telephone,6,apr,86,1,-1,0,unknown,no
40581,30,management,married,unknown,no,385,no,no,cellular,26,may,56,2,97,2,other,no
23859,30,management,single,tertiary,no,4213,no,no,cellular,25,aug,142,4,-1,0,unknown,no
5578,41,services,divorced,secondary,no,83,no,no,unknown,20,may,834,6,-1,0,unknown,no
3925,57,admin.,divorced,primary,no,628,yes,yes,unknown,14,may,191,1,-1,0,unknown,no
34584,32,entrepreneur,married,tertiary,no,281,yes,no,telephone,20,apr,18,5,349,2,failure,no
26005,45,blue-collar,married,primary,no,147,yes,no,cellular,18,nov,226,1,168,2,failure,no
31903,40,management,married,tertiary,no,16,no,yes,cellular,9,feb,47,4,-1,0,unknown,no
9521,30,services,divorced,secondary,no,167,yes,no,unknown,3,jun,237,2,-1,0,unknown,no
3261,34,admin.,married,secondary,no,247,yes,yes,unknown,12,may,1727,5,-1,0,unknown,no
33797,44,admin.,married,secondary,no,266,yes,no,cellular,17,apr,294,2,-1,0,unknown,no
23634,33,unknown,married,tertiary,no,8971,no,no,cellular,22,aug,138,1,-1,0,unknown,no
24152,36,management,married,secondary,no,699,no,no,cellular,26,aug,20,8,-1,0,unknown,no
28928,43,unknown,single,unknown,no,181,no,no,telephone,28,jan,41,1,-1,0,unknown,no
22083,45,blue-collar,married,unknown,no,586,no,no,cellular,14,aug,168,2,-1,0,unknown,no
38985,35,admin.,married,secondary,no,100,yes,no,cellular,14,may,171,4,-1,0,unknown,no
29881,34,management,married,secondary,no,243,no,no,cellular,30,jan,417,4,-1,0,unknown,no
33442,39,management,single,tertiary,no,0,yes,no,cellular,16,apr,81,2,-1,0,unknown,no
13205,35,blue-collar,married,secondary,no,344,yes,no,unknown,20,jun,11,18,-1,0,unknown,no
2075,44,blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,-1,0,unknown,no
22900,42,entrepreneur,married,primary,no,149,no,no,cellular,20,aug,94,2,-1,0,unknown,no
34798,34,technician,single,tertiary,no,144,yes,yes,cellular,23,apr,115,16,-1,0,unknown,no
17426,43,management,divorced,secondary,no,1387,no,no,telephone,23,jul,296,2,-1,0,unknown,no
11678,41,entrepreneur,married,tertiary,no,373,no,no,unknown,16,jun,87,3,-1,0,unknown,no
21790,32,technician,single,secondary,no,136,yes,no,cellular,13,aug,144,2,-1,0,unknown,no
4176,43,retired,married,primary,no,471,no,yes,unknown,15,may,114,2,-1,0,unknown,no
36632,37,blue-collar,married,primary,no,0,yes,no,telephone,8,may,143,4,-1,0,unknown,no
13110,52,self-employed,married,primary,no,1750,no,yes,unknown,20,jun,39,5,-1,0,unknown,no
10595,53,management,married,tertiary,no,7067,no,no,unknown,6,jun,82,3,-1,0,unknown,no
18732,44,technician,married,primary,no,4389,no,no,cellular,29,jul,33,1,-1,0,unknown,no
9402,54,blue-collar,divorced,unknown,no,1545,yes,no,unknown,3,jun,148,2,-1,0,unknown,no
7501,36,management,single,tertiary,no,0,yes,no,unknown,27,may,88,2,-1,0,unknown,no
36146,26,student,single,secondary,no,1209,yes,no,cellular,7,may,57,4,-1,0,unknown,no
28361,38,blue-collar,married,primary,no,0,yes,no,cellular,21,nov,101,1,-1,0,unknown,no
1749,37,blue-collar,single,secondary,no,88,yes,no,unknown,6,may,128,2,-1,0,unknown,no
39102,40,self-employed,married,tertiary,no,252,yes,no,cellular,15,may,103,6,-1,0,unknown,no
4795,25,blue-collar,married,secondary,no,109,yes,no,unknown,16,may,306,1,-1,0,unknown,no
38009,43,blue-collar,married,secondary,no,3,yes,no,telephone,13,may,26,1,174,2,failure,no
25237,54,technician,single,secondary,no,198,yes,yes,cellular,17,nov,120,1,171,2,failure,no
10406,47,admin.,married,secondary,no,1060,yes,no,unknown,6,jun,83,3,-1,0,unknown,no
23853,31,management,married,tertiary,no,29230,no,no,cellular,25,aug,50,9,-1,0,unknown,no
8644,36,management,single,tertiary,no,1089,yes,no,unknown,30,may,126,1,-1,0,unknown,no
15724,31,management,divorced,secondary,no,0,yes,no,cellular,15,jul,216,7,-1,0,unknown,no
24363,56,services,married,secondary,no,83,no,no,cellular,27,aug,26,11,-1,0,unknown,no
20679,52,management,divorced,tertiary,no,-803,yes,no,cellular,7,aug,131,3,-1,0,unknown,no
34224,33,blue-collar,single,primary,no,910,yes,no,cellular,20,apr,42,1,-1,0,unknown,no
42403,19,student,single,secondary,no,4,no,no,cellular,3,sep,114,1,-1,0,unknown,no
7441,29,blue-collar,married,primary,no,79,yes,no,unknown,27,may,22,2,-1,0,unknown,no
45224,32,services,married,primary,no,164,yes,no,unknown,17,jul,19,1,-1,0,unknown,no
6563,32,admin.,married,secondary,no,497,yes,no,unknown,23,may,92,3,-1,0,unknown,no
7958,34,technician,married,secondary,no,6,yes,no,unknown,28,may,99,2,-1,0,unknown,no
24203,32,management,single,tertiary,no,1836,no,no,cellular,27,aug,96,9,-1,0,unknown,no
30908,35,self-employed,married,tertiary,no,7990,yes,no,cellular,4,feb,357,1,-1,0,unknown,no
45529,34,technician,single,secondary,no,1313,no,no,cellular,12,aug,176,1,21,6,failure,no
36636,56,blue-collar,married,secondary,no,1255,yes,no,telephone,8,may,145,1,-1,0,unknown,no
40337,30,admin.,single,secondary,no,2,yes,no,telephone,18,may,56,9,-1,0,unknown,no
3370,25,admin.,single,secondary,no,768,yes,no,unknown,13,may,203,1,-1,0,unknown,no
14879,36,services,divorced,secondary,no,82,yes,no,cellular,10,jul,226,1,-1,0,unknown,no
11618,39,technician,single,secondary,no,2321,no,yes,unknown,16,jun,203,2,-1,0,unknown,no
18435,40,management,married,tertiary,no,30,yes,no,cellular,28,jul,609,6,-1,0,unknown,no
16494,37,blue-collar,single,secondary,no,2580,yes,no,cellular,18,jul,300,3,-1,0,unknown,no
8328,53,services,married,secondary,no,1788,yes,no,unknown,29,may,253,2,-1,0,unknown,no
22293,42,self-employed,single,tertiary,no,1225,no,no,cellular,18,aug,104,3,-1,0,unknown,no
27799,31,management,married,tertiary,no,6290,no,no,cellular,20,nov,303,2,-1,0,unknown,no
14737,33,services,single,secondary,no,-56,no,yes,cellular,10,jul,119,5,-1,0,unknown,no
16518,29,admin.,single,secondary,no,788,yes,no,cellular,18,jul,264,2,-1,0,unknown,no
28026,35,self-employed,married,primary,no,2086,yes,no,cellular,21,nov,254,7,-1,0,unknown,no
18182,34,services,single,secondary,no,215,no,no,cellular,28,jul,56,5,-1,0,unknown,no
23904,59,blue-collar,married,primary,no,0,no,no,cellular,25,aug,128,5,-1,0,unknown,no
6115,30,blue-collar,married,primary,no,1317,yes,no,unknown,21,may,395,2,-1,0,unknown,no
29297,44,blue-collar,single,primary,no,287,no,no,cellular,29,jan,301,1,-1,0,unknown,no
23517,32,management,single,tertiary,no,17,no,no,cellular,22,aug,72,4,-1,0,unknown,no
8658,45,technician,married,secondary,no,3601,yes,no,unknown,30,may,536,2,-1,0,unknown,no
